movie_id,budget_x,revenue,genre,status,score
481,147200000,432006011.2,"Family, Fantasy, Comedy, Adventure, Music, TV Movie", Released,70
482,190000000,1514553486,"Action, Thriller, Crime", Released,72
483,40000000,321834351,"Horror, Thriller", Released,73
484,99400000,341205403.4,Action, Released,66
485,25100000,21658982,"Animation, Science Fiction, Action", Released,73
486,160000000,728537960,"Action, Science Fiction, Adventure", Released,84
487,150000000,1256887580,"Animation, Family, Adventure, Fantasy", Released,72
488,83400000,191964060.4,"Animation, Comedy", Released,63
489,56400000,5728940,Drama, Released,69
490,15000000,357469522,"Romance, Drama, Action", Released,70
491,60000000,218613188,"Adventure, Animation, Drama, Family", Released,72
492,8500000,130493,"Thriller, Horror", Released,50
493,79000000,473122525,"Horror, Fantasy", Released,69
494,10000000,30792024,"Horror, Mystery", Released,67
495,95000000,542351353,"Family, Fantasy, Animation, Romance", Released,70
496,2900000,263591415,"Family, Fantasy, Animation, Romance", Released,70
497,93000000,891216824,"Adventure, Fantasy, Action", Released,84
498,92000000,220028554.8,Music, Released,57
499,49000000,499592777,"Horror, Science Fiction", Released,68
500,119700000,333485619.2,"Romance, Drama", Released,62
501,200000000,379751131,"Action, Adventure, Science Fiction", Released,74
502,129000000,361706066.8,"Action, Thriller, Crime", Released,61
503,158000000,184193215.4,"Drama, Romance, Comedy", Released,55
504,138100000,717029254,"Thriller, Horror, Crime", Released,77
505,94000000,936094852,"Animation, Family", Released,78
506,95000000,91669648,"Action, History, Adventure, Drama", Released,57
507,15000000,73259017,"Action, History, Adventure, Drama", Released,57
508,78300000,349714816.8,Horror, Released,71
509,80000000,247023808,Comedy, Released,61
510,73800000,346352260.6,Drama, Released,60
511,150000000,449326618,"Adventure, Fantasy, Action", Released,68
512,148000000,1180818578,"Animation, Action, Science Fiction", Released,79
513,250000000,1151899586,"Adventure, Action, Science Fiction", Released,74
514,102300000,633555866.2,"Action, Adventure, Fantasy, TV Movie", Released,43
515,165000000,676343174,"Action, Adventure, Fantasy", Released,74
516,210000000,1104054072,"Science Fiction, Action, Adventure", Released,59
517,38200000,319040588.8,"Action, Thriller", Released,62
518,116000000,616543720.6,"Animation, Comedy, Mystery", Released,67
519,79000000,601957369,"Family, Animation", Released,68
520,125000000,107351191,"Adventure, Family, Drama", Released,76
521,59500000,596465139.4,"Thriller, Mystery", Released,70
522,9330400,119815153,"Animation, Adventure, Comedy, Family, Fantasy, Horror", Released,71
523,105000000,496783754.4,"Drama, Mystery", Released,71
524,165000000,391774790,"Science Fiction, Adventure", Released,78
525,45000000,27503491,"Science Fiction, Adventure", Released,78
526,118400000,599966189.2,Animation, Released,79
527,175000000,731463377,"Animation, Comedy, Family, Adventure", Released,79
528,230000000,794861794,"Adventure, Action, Fantasy", Released,66
529,200000000,708996336,"Action, Adventure, Fantasy", Released,65
530,90000000,886686817,"Animation, Comedy, Family, Adventure", Released,67
531,104400000,492717594.8,Action, Released,73
532,58670000,385960548.2,"Action, Science Fiction, Fantasy", Released,37
533,90000000,511358276,"Animation, Comedy, Family", Released,76
534,138800000,293853255.2,Documentary, Released,54
535,86203077,12076404,"Comedy, Horror, Fantasy", Released,83
536,123600000,590203752.2,Animation, Released,73
537,75000000,272222420,Comedy, Released,64
538,25000000,230677636,"Drama, History", Released,81
539,68000000,706102828,"Adventure, Fantasy, Drama, Romance", Released,62
540,20000000,105199765,"Horror, Thriller", Released,63
541,1300000,10951283,Drama, Released,77
542,111000000,251309155,"Animation, Adventure, Fantasy", Released,60
543,43967862.6,2122288,"Action, Thriller", Released,65
544,8101468,4873825,"Action, Drama, Adventure", Released,58
545,18000000,52356840,"Drama, Family", Released,73
546,110000000,786362370,"Action, Comedy, Adventure", Released,75
547,110000000,456258539,"Action, Drama, Thriller", Released,62
548,105800000,682359112.6,"Science Fiction, Action, Thriller", Released,66
549,61498000,254671383.8,Drama, Released,58
550,20000000,46244066,"Action, History, Adventure, Drama", Released,61
551,100000000,246367071,Comedy, Released,65
552,121600000,796809611.2,"Animation, Action, Fantasy", Released,79
553,118000000,624618913.8,"Family, Drama", Released,71
554,115500000,468695206.8,"Thriller, TV Movie, Action", Released,68
555,26548000,150123320,"Fantasy, Action, Adventure, Drama", Released,72
556,19000000,274925095,"Animation, Family, Fantasy", Released,85
557,123400000,585545192.2,"Family, Comedy, Fantasy, TV Movie", Released,67
558,54640000,329856760.8,Documentary, Released,34
559,106400000,524759370.4,"Drama, History", Released,63
560,60000000,47853893,"Action, Fantasy, Adventure", Released,67
561,68000000,217214143,"Comedy, Fantasy", Released,63
562,54200000,485386108.6,"Science Fiction, Comedy", Released,58
563,138600000,308041312.4,Thriller, Released,50
564,76400000,651222288.2,"Crime, Drama", Released,66
565,12000000,428214478,Horror, Released,77
566,30314000,24000000,"Animation, Action, Science Fiction", Released,72
567,152000000,500715939.4,"Action, Fantasy, Horror, Comedy", Released,69
568,226000000,175269998.8,"Action, Thriller", Post Production,0
569,99600000,555598357.2,"Romance, Drama", Released,78
570,130000000,864868047,"Adventure, Action, Science Fiction", Released,74
571,68000000,171172274,"Horror, Mystery, Science Fiction", Released,69
572,150000000,585410052,"Drama, Science Fiction, Thriller", Released,72
573,100140523.8,625891229,Documentary, Released,70
574,45000000,40166138,"Animation, Action, Adventure, Comedy, Family, Western", Released,68
575,94000000,404561724,"Crime, Comedy, Action, Adventure", Released,76
576,26012400,23000000,"Action, Mystery, Thriller, Science Fiction", Released,71
577,29000000,16017096,"Action, Thriller", Released,63
578,94000000,1121386981,"Adventure, Fantasy, Action", Released,85
579,150000000,644602516,"Action, Adventure, Fantasy", Released,65
580,9100000,6459306,"Drama, History, Adventure, Action, Fantasy, Mystery", Released,62
581,12000000,31478826,"Animation, Action, Adventure, Fantasy", Released,79
582,5000000,38093564,Drama, Released,77
583,150000000,136384442,"Animation, Family, Comedy, Fantasy, Drama", Released,82
584,59400000,448288134.4,"Comedy, Drama", Released,57
585,79000000,318146162,"Adventure, Action, Science Fiction", Released,61
586,135159000,234980052.8,Comedy, Released,59
587,120000000,829747654,"Adventure, Fantasy, Drama, Romance", Released,65
588,12001040,38139010,Thriller, Released,20
589,13000000,14929184,"Thriller, Horror", Released,53
590,160000000,647396133,"Action, Adventure, Science Fiction", Released,69
591,19000000,277200000,Comedy, Released,63
592,185000000,1006234167,"Drama, Action, Crime, Thriller", Released,85
593,13000000,73773317,"Family, Drama", Released,74
594,200000000,1073064540,"Family, Adventure, Animation, Comedy, Fantasy", Released,75
595,60000000,4810790,"Family, Animation, Fantasy, Adventure, Comedy", Released,75
596,17622000,47000000,"Family, Animation, Comedy, Fantasy, Adventure, Music", Released,74
597,200000000,1215392272,"Action, Adventure, Science Fiction", Released,69
598,125000000,402448265,"Science Fiction, Adventure, Mystery", Released,65
599,200000000,1068879522,"Animation, Family, Comedy", Released,78
600,60000000,290701374,"Fantasy, Drama, Crime", Released,85
601,157000000,563127144.8,"Animation, Action, Adventure, Science Fiction", Released,70
602,200000000,69973540,"Adventure, Fantasy, Drama, Action", Released,69
603,90000000,303500000,"Adventure, Fantasy, Drama, Action", Released,69
604,77200000,250609542.6,"Crime, Drama", Released,56
605,55000000,381367046,"Drama, Romance", Released,65
606,200000000,863756051,"Adventure, Action, Science Fiction", Released,76
607,130000000,623144660,"Action, Adventure, Science Fiction", Released,70
608,55000000,1069121583,"Crime, Thriller, Drama", Released,82
609,24457676,100556193.8,"Science Fiction, Action, Fantasy, Adventure", Released,72
610,95000000,223050874,"Adventure, Fantasy, Family", Released,62
611,75000000,221593554,"Fantasy, Action, Horror", Released,70
612,94000000,437537244.8,"Horror, Thriller", Released,46
613,62000000,379472585,Thriller, Released,61
614,7000000,36964656,"Drama, Comedy", Released,81
615,130000000,631910531,"Action, Adventure, Animation, Family, Comedy", Released,72
616,4000000,1039744.4,"Thriller, Drama", Released,55
617,158800000,677460163.6,"Drama, History", Released,49
618,49500000,29303571,"Adventure, Fantasy, Comedy, Family, Horror", Released,64
619,200000,58992776.8,"Science Fiction, Drama", Released,76
620,3000000,37753869.2,"Horror, Thriller", Released,56
621,40000000,121032272,"Action, Drama, History", Released,75
622,95000000,292616817.4,"Fantasy, Drama, Horror", Released,58
623,128000000,635149752.8,"Romance, Comedy, Drama", Released,60
624,39677129,125000,"Horror, Drama", Released,66
625,121000000,466223042,Crime, Released,59
626,116000000,856081053,"Science Fiction, Action", Released,68
627,25000000,881745,"Science Fiction, Action", Released,68
628,52000000,352114312,"Drama, Crime", Released,80
629,94000000,919148764,"Adventure, Fantasy, Action", Released,84
630,64500000,385960548.2,Comedy, Released,38
631,85000000,645835675.2,"Drama, Romance", Released,74
632,6993600,16914773,"Crime, Drama, Mystery, Romance", Released,74
633,134600000,409636263,"Western, Thriller", Released,57
634,178000000,542537546,"Action, Adventure, Science Fiction, Fantasy", Released,65
635,250000000,759959662,"Adventure, Action, Thriller", Released,74
636,65000000,0,"Drama, Action, Thriller", Released,73
637,53600000,682429959.6,Documentary, Released,73
638,170000000,401900040,"Action, Science Fiction, Adventure", Released,72
639,185000000,554606532,"Animation, Adventure, Comedy, Family, Action, Fantasy", Released,70
640,200000000,743455810,"Animation, Family", Released,70
641,186000000,585171547,"Action, Science Fiction, Adventure", Released,76
642,1488000,184925486,"Fantasy, Animation, Family", Released,71
643,9000000,123133739,"Horror, Mystery, Thriller", Released,57
644,125000000,485004754,"Science Fiction, Action, Adventure, Comedy", Released,59
645,13500000,202000000,"Science Fiction, Action, Adventure, Comedy", Released,59
646,146400000,638963437.4,"Animation, Action, Adventure, Horror", Released,70
647,200000000,1014938545,"Adventure, Fantasy, Action", Released,73
648,3500000,192301839.8,Thriller, Released,63
649,160000000,1132107522,"Action, Adventure, Science Fiction", Released,75
650,77600000,827017257.2,"Drama, Fantasy, Mystery", Released,81
651,2500000,61416888,"Science Fiction, Drama, Adventure", Released,80
652,80000000,586764305,Comedy, Released,65
653,73600000,306445940.4,Thriller, Released,62
654,75000000,416154234.2,"Action, Adventure, Comedy", Released,66
655,200000000,757677748,"Action, Adventure, Science Fiction", Released,58
656,20000000,111448997,"Comedy, Crime", Released,69
657,175200000,393196433,"Crime, Comedy", Released,69
658,20950000,50461371,"Animation, Action, Science Fiction", Released,68
659,11000000,775398007,"Adventure, Action, Science Fiction", Released,82
660,24000000,172363301,"Horror, Mystery", Released,65
661,58000000,547326372,"War, Action", Released,74
662,124600000,375161639.6,"Adventure, Drama, History", Released,57
663,88200000,783754106,"Drama, Thriller", Released,63
664,18000000,76950525,"Horror, Action, Thriller", Released,71
665,20000000,78378744,Comedy, Released,48
666,15000000,305384865,"Horror, Mystery, Thriller", Released,66
667,85000000,44650003,"Fantasy, Drama, Romance", Released,73
668,170000000,710644566,"Science Fiction, Action, Drama, Thriller", Released,73
669,25000000,44942821,"Action, Crime, Drama", Released,82
670,8500000,87547518,"Horror, Thriller, Adventure, Action", Released,78
671,40000000,95989590,"Horror, Mystery", Released,64
672,25000000,28419159,"Drama, Crime", Released,87
673,160000000,1268697483,"Romance, Family, Animation, Fantasy", Released,77
674,20000000,438656843,"Romance, Family, Animation, Fantasy", Released,77
675,155000000,440603537,"Science Fiction, Action, Thriller, Adventure", Released,59
676,96300000,565191997,Thriller, Released,46
677,200000000,1336494320,"Action, Adventure, Science Fiction", Released,74
678,263000000,872395091,"Action, Adventure, Fantasy", Released,59
679,43000000,46414530,"Drama, Fantasy", Released,73
680,139000000,821706375,"Fantasy, Action", Released,73
